epoch,loss
355,122811.82187710195
356,122811.58722880513
357,122811.35601549252
358,122811.12819966207
359,122810.90374377379
360,122810.6826102614
361,122810.46476154125
362,122810.25016002193
363,122810.03876811407
364,122809.83054824203
365,122809.62546285485
366,122809.4234744408
367,122809.22454554174
368,122809.0286387669
369,122808.83571680528
370,122808.64574243576
371,122808.45867853865
372,122808.27448810793
373,122808.09313426055
374,122807.91458024387
375,122807.73878944218
376,122807.56572538117
377,122807.39535173078
378,122807.22763230847
379,122807.06253108311
380,122806.90001218088
381,122806.74003989325
382,122806.58257868739
383,122806.42759321739
384,122806.27504833654
385,122806.12490911117
386,122805.97714083671
387,122805.83170905334
388,122805.68857955995
389,122805.5477184317
390,122805.4090920344
391,122805.27266703923
392,122805.13841043743
393,122805.00628955191
394,122804.87627205145
395,122804.74832596125
396,122804.62241967574
397,122804.49852196619
398,122804.376601993
399,122804.25662931251
400,122804.13857388681
401,122804.0224060885
402,122803.90809670748
403,122803.79561695387
404,122803.68493845977
405,122803.57603328081
406,122803.46887388997
407,122803.36343317445
408,122803.25968442496
409,122803.1576013247
410,122803.05715793252
411,122802.9583286657
412,122802.86108827707
413,122802.76541182997
414,122802.67127466945
415,122802.5786523927
416,122802.48752081452
417,122802.39785593962
418,122802.3096339301
419,122802.22283107543
420,122802.13742376315
421,122802.05338845192
422,122801.97070164594
423,122801.88933987214
424,122801.80927965866
425,122801.73049751697
426,122801.65296992325
427,122801.57667330437
428,122801.50158402078
429,122801.42767835384
430,122801.35493248906
431,122801.28332250415
432,122801.2128243528
433,122801.14341385588
434,122801.07506668984
435,122801.00775838016
436,122800.94146429242
437,122800.8761596299
438,122800.81181943309
439,122800.74841858515
440,122800.68593182281
441,122800.6243337543
442,122800.56359888245
443,122800.50370163385
444,122800.44461639524
445,122800.38631755298
446,122800.32877953544
447,122800.27197685694
448,122800.21588415712
449,122800.16047623177
450,122800.1057280505
451,122800.05161475709
452,122799.99811163913
453,122799.94519406994
454,122799.89283741018
455,122799.84101686605
456,122799.7897073052
457,122799.73888302514
458,122799.68851748011
459,122799.63858297038
460,122799.58905030081
461,122799.53988842209
462,122799.49106406346
463,122799.44254137136
464,122799.39428156374
465,122799.34624261092
466,122799.29837895135
467,122799.25064124548
468,122799.20297617247
469,122799.15532626887
470,122799.10762980988
471,122799.05982072995
472,122799.0118285779
473,122798.96357851215
474,122798.91499132347
475,122798.86598349703
476,122798.81646731416
477,122798.7663509973
478,122798.71553890992
479,122798.66393181706
480,122798.61142722123
481,122798.55791978363
482,122798.50330184563
483,122798.44746406544
484,122798.39029617977
485,122798.33168790666
486,122798.27152999984
487,122798.20971545902
488,122798.14614090195
489,122798.08070810007
490,122798.01332566331
491,122797.94391086733
492,122797.87239159158
493,122797.79870834816
494,122797.72281634303
495,122797.64468753678
496,122797.56431263084
497,122797.48170291427
498,122797.39689189993
499,122797.30993666654
500,122797.2209188342
501,122797.12994509273
502,122797.03714723032
503,122796.94268159673
504,122796.84672798455
505,122796.74948790765
506,122796.65118229743
507,122796.55204865921
508,122796.45233775362
509,122796.35230989772
510,122796.25223099827
511,122796.15236843764
512,122796.0529869547
513,122795.9543446417
514,122795.85668919345
515,122795.76025451536
516,122795.66525778471
517,122795.57189703609
518,122795.48034930577
519,122795.39076936232
520,122795.30328900724
521,122795.21801691789
522,122795.13503898798
523,122795.05441909996
524,122794.97620026156
525,122794.90040603034
526,122794.82704215437
527,122794.75609834961
528,122794.68755016073
529,122794.62136083316
530,122794.55748315738
531,122794.49586124212
532,122794.43643218208
533,122794.37912760382
534,122794.32387507282
535,122794.27059935124
536,122794.21922350828
537,122794.16966988504
538,122794.12186091769
539,122794.07571982892
540,122794.03117119837
541,122793.9881414231
542,122793.94655907733
543,122793.90635519009
544,122793.86746344162
545,122793.82982029874
546,122793.79336509467
547,122793.75804006275
548,122793.72379033192
549,122793.69056389279
550,122793.6583115389
551,122793.62698678901
552,122793.59654579646
553,122793.56694724709
554,122793.53815224904
555,122793.51012422229
556,122793.48282878006
557,122793.45623361609
558,122793.43030838673
559,122793.40502459966
560,122793.38035550222
561,122793.35627597365
562,122793.332762421
563,122793.30979268091
564,122793.28734591947
565,122793.26540254448
566,122793.24394411409
567,122793.22295325641
568,122793.20241358817
569,122793.18230964047
570,122793.16262678972
571,122793.14335119125
572,122793.12446971852
573,122793.10596990763
574,122793.08783990394
575,122793.07006841665
576,122793.0526446737
577,122793.03555838414
578,122793.01879970342
579,122793.00235920092
580,122792.98622783263
581,122792.9703969175
582,122792.95485811347
583,122792.9396034006
584,122792.92462506083
585,122792.90991566454
586,122792.8954680555
587,122792.88127533953
588,122792.86733087084
589,122792.85362824347
590,122792.84016127969
591,122792.82692402144
592,122792.81391072174
593,122792.80111583404
594,122792.78853400676
595,122792.77616007304
596,122792.76398904355
597,122792.75201609972
598,122792.7402365855
599,122792.72864600044
