epoch,loss
349,83196.1775562878
350,83195.62400194023
351,83195.07525803125
352,83194.53115893889
353,83193.99149104342
354,83193.45600195858
355,83192.92441752665
356,83192.39645984027
357,83191.87186215437
358,83191.3503795607
359,83190.83179601526
360,83190.3159287108
361,83189.80263058172
362,83189.29179133971
363,83188.78333716322
364,83188.27722901538
365,83187.77345958525
366,83187.2720490219
367,83186.7730399071
368,83186.27649209791
369,83185.78247802738
370,83185.29107882957
371,83184.80238139807
372,83184.3164763503
373,83183.83345677238
374,83183.35341757088
375,83182.87645521875
376,83182.40266766153
377,83181.93215419003
378,83181.46501513803
379,83181.00135132554
380,83180.541263231
381,83180.08484992669
382,83179.63220783304
383,83179.18342933482
384,83178.73860129237
385,83178.29780346449
386,83177.86110689568
387,83177.42857237553
388,83177.0002491191
389,83176.57617378204
390,83176.15636982644
391,83175.74084716955
392,83175.3296020317
393,83174.92261692975
394,83174.51986082729
395,83174.12128946697
396,83173.7268459266
397,83173.3364613926
398,83172.95005609869
399,83172.56754034375
400,83172.18881550008
401,83171.8137749503
402,83171.44230489271
403,83171.07428498726
404,83170.70958882611
405,83170.34808426826
406,83169.98963367692
407,83169.6340941091
408,83169.28131753246
409,83168.93115115985
410,83168.58343800723
411,83168.23801773388
412,83167.89472778438
413,83167.55340479194
414,83167.21388618386
415,83166.87601188083
416,83166.53962593296
417,83166.20457789447
418,83165.87072371093
419,83165.53792596102
420,83165.20605341806
421,83164.87498009962
422,83164.54458412249
423,83164.21474670639
424,83163.88535157891
425,83163.55628486558
426,83163.22743544982
427,83162.89869571348
428,83162.56996256903
429,83162.24113870334
430,83161.91213398204
431,83161.58286697378
432,83161.253266576
433,83160.92327372341
434,83160.59284316539
435,83160.26194530532
436,83159.93056806065
437,83159.59871867351
438,83159.26642532664
439,83158.93373841197
440,83158.6007312752
441,83158.26750027029
442,83157.93416399162
443,83157.60086159143
444,83157.26775016077
445,83156.93500123295
446,83156.6027965545
447,83156.27132333707
448,83155.94076926896
449,83155.61131757789
450,83155.28314244136
451,83154.95640499803
452,83154.63125016764
453,83154.30780441992
454,83153.98617454516
455,83153.66644740627
456,83153.34869055745
457,83153.03295354899
458,83152.71926965602
459,83152.40765774716
460,83152.09812395913
461,83151.79066289644
462,83151.48525812475
463,83151.18188187314
464,83150.88049398201
465,83150.58104028889
466,83150.28345073039
467,83149.987637482
468,83149.69349344379
469,83149.40089130789
470,83149.10968336568
471,83148.8197021151
472,83148.53076166619
473,83148.2426598903
474,83147.95518122595
475,83147.6681000472
476,83147.38118448247
477,83147.09420054857
478,83146.80691644382
479,83146.51910678437
480,83146.23055655193
481,83145.94106452372
482,83145.6504460383
483,83145.35853508837
484,83145.06518589417
485,83144.77027418806
486,83144.4736984332
487,83144.17538103451
488,83143.8752694025
489,83143.57333653948
490,83143.26958074447
491,83142.9640240879
492,83142.65670946811
493,83142.34769628159
494,83142.03705496508
495,83141.72486083007
496,83141.41118774707
497,83141.09610225879
498,83140.77965870476
499,83140.46189585199
500,83140.14283543108
501,83139.82248282417
502,83139.50082998605
503,83139.17786042804
504,83138.85355581237
505,83138.52790332049
506,83138.20090257954
507,83137.87257062818
508,83137.54294333287
509,83137.2120720178
510,83136.88001485633
511,83136.5468237266
512,83136.21252834814
513,83135.8771202156
514,83135.54053870951
515,83135.20266107837
516,83134.86329724563
517,83134.5221896524
518,83134.17901737908
519,83133.83340327772
520,83133.48492291622
521,83133.13311440687
522,83132.77748839978
523,83132.41753761991
524,83132.05274531555
525,83131.6825920292
526,83131.30656050236
527,83130.92413893162
528,83130.53482257451
529,83130.13811340944
530,83129.73351749951
531,83129.32053989806
532,83128.89867698126
533,83128.46740613013
534,83128.02617268458
535,83127.57437409057
536,83127.11134118043
537,83126.63631651284
538,83126.14842971411
539,83125.64666979249
540,83125.12985455811
541,83124.59659761314
542,83124.04527403157
543,83123.4739869153
544,83122.88053855467
545,83122.26241193974
546,83121.61677067808
547,83120.94048756103
548,83120.23021346066
549,83119.48249795436
550,83118.69396935016
551,83117.86157246327
552,83116.9828494391
553,83116.0562344916
554,83115.08131188113
555,83114.05896538253
556,83112.99134991593
557,83111.88165256855
558,83110.73367323058
559,83109.55131911188
560,83108.33813895186
561,83107.09700361633
562,83105.82998159614
563,83104.53839272383
564,83103.22298026682
565,83101.88413063715
566,83100.52208370267
567,83099.13710034124
568,83097.7295754883
569,83096.30009891636
570,83094.84947213865
571,83093.37869046003
572,83091.8888971923
573,83090.38131480623
574,83088.85715747578
575,83087.31753322858
576,83085.76335445556
577,83084.19529504211
578,83082.61385881706
579,83081.0196424946
580,83079.41384977053
581,83077.79899249658
582,83076.17949775068
583,83074.56177506414
584,83072.95346782902
585,83071.3621223833
586,83069.79388214997
587,83068.25266308192
588,83066.7397042522
589,83065.25279921833
590,83063.783977093
591,83062.31358903556
592,83060.79783004701
593,83059.14989264266
594,83057.2391246423
595,83054.98493245972
596,83052.53606837562
597,83050.20653483128
598,83048.17045357627
599,83046.40980210138
